Time Stamp, X-axis, Y-axis, Z-axis
11:27:56,-0.5919,-0.047,0.7473
11:27:56,0.0914,0.3169,1.2027
11:27:56,0.7148,0.1354,1.2069
11:27:56,0.5411,-0.1127,0.8108
11:27:56,0.4069,-0.4523,0.93
11:27:56,0.815,-0.2956,0.982
11:27:56,-1.1812,-0.5554,1.0034
11:27:56,-0.5287,-0.9737,0.7521
11:27:56,-0.144,-1.013,0.9608
11:27:56,0.4551,-0.5826,1.4564
11:27:56,-0.2144,-0.8619,1.3221
11:27:56,0.1402,-0.9521,0.7292
11:27:56,-0.3704,-0.6146,0.5492
11:27:56,-0.5217,-0.1759,0.8206
11:27:56,-0.773,-0.6606,0.6079
11:27:56,-0.995,-0.6756,0.7094
11:27:56,0.227,1.4931,1.2028
11:27:56,-0.8326,-0.5613,0.7074
11:27:56,-0.3152,-0.7557,0.5945
11:27:56,0.0185,-0.1126,0.732
11:27:56,0.509,0.3407,1.2687
11:27:56,0.1412,0.5307,0.7688
11:27:57,-0.3158,0.9008,1.0005
11:27:57,-0.4376,1.0427,0.7395
11:27:57,0.2423,1.0951,1.1125
11:27:57,0.0367,1.0987,1.1418
11:27:57,-0.3499,1.1384,1.1581
11:27:57,0.652,-0.1531,0.5901
11:27:57,0.349,-0.0904,0.932
11:27:57,0.3022,-0.5105,0.899
11:27:57,-0.1503,-0.5349,1.2842
11:27:57,-0.2878,-0.5241,1.0574
11:27:57,-0.1972,-0.6699,0.9607
11:27:57,0.0462,-0.9559,0.829
11:27:57,0.3772,-0.738,0.906
11:27:57,0.3559,-0.7608,1.327
11:27:57,0.0214,-1.4085,0.5741
11:27:57,0.4864,0.3114,1.1367
11:27:57,0.6186,0.2871,1.1002
11:27:57,0.244,0.3882,0.894
11:27:57,0.2746,0.401,0.8179
11:27:57,0.1189,0.5285,1.3102
11:27:57,-0.0524,0.8347,1.2042
11:27:57,0.1588,1.3785,0.9169
11:27:57,-0.2836,0.8679,1.162
11:27:57,0.2597,0.9052,0.9166
11:27:57,-0.7386,1.1982,0.7571
11:27:57,0.8673,1.2121,1.0753
11:27:57,-0.461,0.7437,1.0529
11:27:57,0.8612,0.481,0.7517
11:27:57,0.1417,0.019,1.058
11:27:57,0.4481,0.1533,1.0444
11:27:57,0.5568,-0.5477,1.3111
11:27:57,0.1415,-0.9773,1.0556
11:27:57,0.1978,-0.8314,0.739
11:27:57,-0.123,-0.6886,0.8717
11:27:57,-0.5375,-0.7455,0.6
11:27:57,0.9689,-0.6139,1.609
11:27:57,-0.132,-0.426,0.8706
11:27:57,0.2394,0.8276,0.6817
11:27:57,-0.0319,0.5577,0.8481
11:27:57,-1.2847,0.0159,0.7572
11:27:57,0.073,1.1585,1.1275
11:27:57,-0.0348,1.3203,0.9985
11:27:57,-0.3401,1.1652,0.7571
11:27:57,-0.9945,0.8459,0.5472
11:27:57,-0.4076,0.9026,0.8503
11:27:57,-0.347,0.8456,0.935
11:27:57,-0.1033,0.1376,0.7576
11:27:57,-0.5064,-0.1321,0.7305
11:27:57,-0.5614,-0.2394,0.897
