Time Stamp, X-axis, Y-axis, Z-axis
11:57:52,0.2841,0.8914,0.8834
11:57:52,-0.2044,0.616,1.0564
11:57:52,0.5258,1.5868,0.9777
11:57:52,-0.6955,1.2225,0.9163
11:57:52,-0.9534,0.9011,1.0388
11:57:52,0.0764,1.3147,1.0252
11:57:52,-1.1441,1.3588,1.1834
11:57:52,0.0297,1.2076,1.168
11:57:52,-0.6132,0.6856,0.7117
11:57:52,0.4032,0.8957,1.0568
11:57:52,-1.2168,0.4514,0.9376
11:57:52,-0.5046,0.4558,0.7342
11:57:52,0.0008,0.0388,0.8204
11:57:52,0.3034,0.6419,1.005
11:57:52,0.2473,-0.0191,0.9647
11:57:52,-0.0946,0.1663,0.9141
11:57:52,-0.7927,-0.2892,0.8583
11:57:52,-0.955,0.302,0.9223
11:57:52,-0.0188,-0.0151,0.9316
11:57:52,0.5132,0.6334,0.7897
11:57:52,0.1882,0.4124,1.1427
11:57:52,0.033,-0.0682,0.8932
11:57:52,-0.3454,-0.6872,0.9636
11:57:52,0.4696,-0.6345,1.1821
11:57:52,-0.5125,-1.0542,1.1168
11:57:52,-0.1027,-0.8697,0.6468
11:57:52,0.7312,-0.8513,0.6845
11:57:52,0.6587,-0.4428,1.0038
11:57:52,0.3753,0.6432,1.1186
11:57:52,0.4607,0.4325,0.5528
11:57:52,0.7208,0.4928,1.034
11:57:52,0.1193,1.126,1.2414
11:57:52,-0.4413,1.0942,1.2209
11:57:52,-0.1842,1.7958,1.337
11:57:52,-0.0491,0.9027,1.0189
11:57:52,-0.296,0.8994,0.8913
11:57:52,-0.3791,0.957,1.0473
11:57:52,0.7415,0.6419,1.1135
11:57:52,0.04,-0.1063,0.6477
11:57:52,0.2231,0.3334,1.1295
11:57:52,-0.2379,-0.0264,0.9194
11:57:52,-0.7111,-0.9074,0.9567
11:57:52,0.088,-0.8977,0.9379
11:57:52,-0.0832,-1.2773,0.9131
11:57:52,0.2169,-0.7207,0.7331
11:57:52,-0.5204,-0.5364,0.8631
11:57:52,-0.9453,-0.8061,0.6555
11:57:52,1.09,-0.2028,0.9081
11:57:52,1.0024,0.4761,1.1218
11:57:52,-1.0079,0.5728,0.8174
11:57:52,-0.2909,0.7304,0.9566
11:57:52,-0.4184,0.8957,1.0965
11:57:52,-0.8276,1.0056,0.9325
11:57:52,-0.3822,1.0495,1.0365
11:57:52,-0.5807,0.6688,0.948
11:57:52,-0.2573,0.2155,0.6094
11:57:52,0.3578,0.8271,1.1298
11:57:52,-0.2374,-0.3831,0.9207
11:57:52,0.3336,-0.3869,0.9689
11:57:52,-0.535,-0.5206,0.8449
11:57:52,0.1696,-0.6461,1.0403
11:57:52,0.6064,-0.7002,0.9123
11:57:52,-0.5148,-0.8219,0.5851
11:57:52,0.7715,-0.7556,0.9515
11:57:52,0.1135,-0.0907,1.026
11:57:52,0.3182,-0.0868,0.7434
11:57:52,0.2692,-0.2044,0.9098
11:57:52,0.2695,0.9105,1.1509
11:57:52,-0.2567,0.6147,0.9832
11:57:52,-0.7353,1.3908,0.9473
11:57:52,0.0155,1.2981,0.7584
11:57:52,-0.8068,0.7304,0.746
11:57:52,0.1137,1.1232,1.221
11:57:52,0.7966,1.0822,1.1205
11:57:52,0.1107,0.5041,0.8757
11:57:52,0.2834,0.7381,0.8617
11:57:52,-0.736,0.2203,1.0569
11:57:52,-0.045,-0.4144,0.9208
11:57:52,0.3066,-0.5362,0.7899
11:57:52,-0.205,-0.7464,0.9498
11:57:52,-0.1965,-1.0195,0.5934
11:57:52,-0.2502,-0.8409,0.7061
11:57:52,0.8091,-0.2185,0.5961
11:57:52,-0.3006,-0.3442,1.1009
11:57:52,0.1701,0.1111,0.9427
11:57:52,-1.1916,0.279,0.8442
11:57:52,-0.2999,1.1635,0.8599
11:57:52,-0.0087,0.9002,0.9836
11:57:52,-0.2788,1.3012,1.0267
11:57:52,-0.7873,0.955,0.9937
11:57:52,-0.2446,0.7121,0.7882
11:57:52,0.2916,0.8818,0.9016
11:57:52,0.1982,0.8408,1.1886
11:57:52,-0.9191,0.6195,0.8771
11:57:52,-0.263,-0.1913,0.9924
11:57:52,-0.1139,0.445,1.1119
11:57:52,-0.2507,0.0171,1.3033
11:57:52,-0.7768,-1.3531,0.744
11:57:52,0.4616,-0.6829,0.7554
11:57:52,-0.236,-1.1389,0.9093
11:57:52,0.2384,0.2475,1.0931
11:57:52,-0.2481,-0.1413,0.7802
11:57:52,-0.3848,0.2853,1.2429
11:57:52,-0.2547,0.5654,1.1809
11:57:52,-0.7186,0.6613,1.091
11:57:52,0.4606,1.0163,1.6294
11:57:52,-0.4355,1.1306,0.9651
11:57:52,0.6364,1.4505,0.6147
11:57:52,-0.1564,0.6011,1.0066
11:57:52,1.0887,1.2809,0.9919
11:57:52,-0.3305,0.3694,0.9273
11:57:52,0.8025,0.9362,1.1929
11:57:52,0.1415,0.4878,1.2726
11:57:52,0.1295,-0.2379,1.1098
11:57:52,-0.3161,-0.6291,0.7294
11:57:52,0.9667,-0.1696,1.0126
11:57:52,-0.4773,-0.6974,0.7665
11:57:52,-0.0696,-0.1213,1.1643
11:57:52,0.9448,-0.5421,0.623
11:57:52,0.0792,-0.4885,0.9913
11:57:52,0.2615,-0.4997,1.2718
11:57:52,-1.209,-0.6029,0.9686
11:57:52,0.2536,0.6244,1.0535
11:57:52,-0.2994,1.282,0.7225
11:57:52,-1.3084,0.2297,0.9371
11:57:52,0.2768,1.1557,1.1977
11:57:52,0.613,1.2404,0.8561
11:57:52,-0.0252,1.4238,1.0346
11:57:52,-0.2435,1.1301,0.8817
11:57:52,-0.6253,0.0698,0.7764
11:57:52,0.2787,0.235,1.1467
11:57:52,-0.6719,0.6189,1.1589
11:57:52,-0.0055,-0.263,0.7071
11:57:52,-0.3255,-0.6466,0.586
11:57:52,0.4285,-0.7715,0.8678
11:57:52,-0.1251,-0.1905,1.0701
11:57:52,0.2435,-0.5707,0.9437
11:57:52,-0.0649,-0.3423,0.861
11:57:52,-0.6195,-0.4697,0.9409
11:57:52,0.0215,0.1911,1.203
