Time Stamp, X-axis, Y-axis, Z-axis
10:59:23,0.2595,-0.7219,1.145
10:59:23,0.4905,-0.2259,0.7648
10:59:23,-0.2946,-0.947,0.8276
10:59:23,-0.475,-1.1386,0.6809
10:59:23,0.0866,-0.6447,1.0677
10:59:23,0.2849,-0.7254,1.2393
10:59:23,0.0334,-0.7066,1.0476
10:59:23,0.0019,-0.4129,1.2183
10:59:23,-0.6096,0.4832,0.9892
10:59:23,-0.3361,0.1126,0.6492
10:59:23,-0.3549,-0.1852,1.1914
10:59:23,-0.1442,0.8776,0.9247
10:59:23,0.3632,0.9648,1.0001
10:59:23,0.0799,0.5486,1.3664
10:59:23,0.587,0.7995,1.3122
10:59:23,0.3523,1.13,1.1763
10:59:23,-0.5263,-0.1614,0.4434
10:59:23,0.627,0.8331,1.2778
10:59:23,-0.0387,1.8175,1.1354
10:59:23,-0.7065,1.2322,1.0764
10:59:23,-0.8211,0.7079,0.9944
10:59:23,-0.1327,1.1438,1.0956
10:59:23,-0.3663,0.1121,0.8808
10:59:23,0.1793,-0.1898,0.485
10:59:23,-0.4074,-0.8093,0.8659
10:59:23,-0.134,-0.3751,0.917
10:59:23,-0.0209,-0.9863,1.0479
10:59:23,-0.412,-0.9845,1.0589
10:59:23,-0.5112,-0.5369,1.2927
10:59:23,0.2921,-0.3576,1.0233
10:59:23,0.4796,-0.0978,1.0302
10:59:23,-0.0244,-0.6208,0.4744
10:59:23,-0.4945,-0.2406,0.7295
10:59:23,0.2672,0.3936,1.0736
10:59:23,-0.1509,0.8742,1.3495
10:59:23,0.05,1.4248,1.2278
10:59:23,0.521,1.4646,0.9897
10:59:23,-0.1389,1.1879,1.1606
10:59:23,-0.7082,0.9866,0.8867
10:59:23,-0.2737,1.338,1.3595
10:59:23,-0.0855,1.4909,1.269
10:59:23,0.166,1.1648,1.2546
10:59:23,-0.3764,0.3584,0.6969
10:59:23,-0.6267,-0.1435,0.6437
10:59:23,0.0425,0.0972,0.9317
10:59:23,0.2438,-0.018,1.1344
10:59:23,0.9436,-0.2552,0.584
10:59:23,-0.6726,-1.2656,0.6448
10:59:23,0.0116,-0.3167,1.1091
10:59:23,0.8434,-0.3524,0.9105
10:59:23,0.1667,-1.5155,0.9572
10:59:23,-0.2592,-1.2867,0.7286
10:59:23,-0.8538,-0.4439,1.5938
10:59:23,0.1725,1.1322,0.891
10:59:23,0.1695,0.7989,0.4964
10:59:23,0.5569,1.1137,1.0305
10:59:23,0.4416,1.2762,1.3356
10:59:23,-0.252,1.675,1.2797
10:59:23,0.2057,1.0945,1.356
10:59:23,-0.008,1.3506,1.0503
10:59:23,0.0884,1.1711,0.5296
10:59:23,-0.0314,1.0283,1.2684
10:59:23,0.0443,0.465,1.1121
10:59:23,0.5745,-0.3964,0.9347
10:59:23,0.3427,-0.6399,1.0727
10:59:23,-0.0348,-0.1122,0.5639
10:59:23,-0.175,-0.5883,0.7457
10:59:23,0.3388,-0.777,1.1455
10:59:23,-0.1315,-0.6803,0.519
10:59:23,-0.2088,-0.8271,0.9862
10:59:23,-0.3165,-0.3614,0.699
10:59:23,-0.5088,-0.375,0.5713
10:59:23,0.2389,0.7634,0.8203
10:59:23,0.5894,0.8206,1.1506
10:59:23,0.0212,1.2271,1.0903
10:59:23,-0.3268,1.046,1.2435
10:59:23,-0.813,0.8394,1.0391
10:59:23,-0.3326,1.3396,0.9266
10:59:23,0.0308,0.7948,1.0024
10:59:23,-0.6556,0.5759,0.9253
10:59:23,-0.1187,-0.05,1.0151
10:59:23,-0.4165,0.2118,0.8725
10:59:23,0.0931,-0.0274,0.5937
10:59:23,-0.4887,-0.4958,0.7983
10:59:23,-0.1135,-1.0706,0.9086
10:59:23,-0.4348,-0.8596,1.055
10:59:23,0.2017,-0.7113,1.0102
10:59:23,0.0275,-1.6698,0.8522
10:59:23,-0.513,-0.5479,0.5816
10:59:23,-0.1474,-0.5704,0.8503
10:59:23,0.0399,-0.0509,1.118
10:59:23,0.5203,0.1873,1.449
10:59:23,-0.735,0.9882,1.1718
10:59:23,-1.1013,1.0441,1.2789
10:59:23,-0.2187,1.3059,0.9708
10:59:23,0.5691,1.4981,1.2081
10:59:23,-0.5835,1.5167,1.2616
10:59:23,0.0335,0.364,0.9092
10:59:23,0.4136,0.2569,1.421
10:59:23,0.5634,0.7185,1.0692
10:59:23,0.009,-0.0089,1.4108
10:59:23,0.0768,0.0922,1.2042
10:59:23,0.0834,-0.5841,1.0398
10:59:23,-0.1123,-1.0792,0.924
10:59:23,0.1109,-1.3061,0.7643
10:59:23,-0.8205,-0.37,0.915
10:59:23,-0.406,-1.5265,1.0056
