Time Stamp, X-axis, Y-axis, Z-axis
14:52:02,-1.0287,0.5465,0.9761
14:52:02,-0.657,0.4271,0.9451
14:52:02,-0.6742,1.3593,0.9001
14:52:02,0.2643,1.6029,1.2472
14:52:02,0.8297,1.3194,0.7628
14:52:02,0.5497,0.898,0.5732
14:52:02,0.4649,1.1517,1.1809
14:52:02,-0.5286,1.2082,1.2315
14:52:02,-0.568,-0.051,0.8479
14:52:02,-0.6188,-0.0942,1.2899
14:52:02,-0.1458,0.4022,1.2794
14:52:02,-0.2001,-1.139,0.8238
14:52:02,0.2105,-0.9216,1.0812
14:52:02,0.3425,-0.6575,1.2232
14:52:02,0.8223,-0.7744,0.9327
14:52:02,0.5403,-0.8213,0.5444
14:52:02,-0.2728,0.901,0.9304
14:52:02,0.3261,-0.789,1.098
14:52:02,-0.5798,-1.086,1.4272
14:52:02,-0.4503,0.4494,1.2593
14:52:02,0.0033,0.0782,0.7219
14:52:02,-0.2578,1.1533,0.6076
14:52:02,-0.1292,0.6874,0.8342
14:52:02,-0.192,0.9301,1.0581
14:52:02,-0.1637,1.1012,0.7857
14:52:02,-0.0496,1.2872,0.9761
14:52:02,-0.1941,0.6089,0.7752
14:52:02,-0.0274,1.0097,1.3335
14:52:02,-0.1948,0.7155,1.0958
14:52:02,-0.2993,-0.1915,1.0035
14:52:02,-0.0361,-0.3317,0.8829
14:52:02,0.1349,0.0004,0.7386
14:52:02,0.0376,-0.8205,0.7536
14:52:02,0.2882,-0.6213,0.8421
14:52:02,0.1176,-0.7169,0.9221
14:52:02,0.2847,-0.9027,0.7783
14:52:02,0.6212,-0.8238,0.6454
14:52:02,-0.1051,-0.7977,1.1462
14:52:02,-0.0491,-0.2852,1.282
14:52:02,0.0276,-0.1731,1.1299
14:52:02,-0.0572,-0.1395,0.7914
14:52:02,0.2008,0.0234,0.8149
14:52:02,-0.0225,1.2941,0.9575
14:52:02,0.4539,1.5835,1.2091
14:52:02,0.6029,1.1109,0.8249
14:52:02,0.5953,1.1143,0.5583
14:52:02,-0.3275,1.4926,1.084
14:52:02,-0.4758,1.2061,1.6083
14:52:02,-0.2783,0.9919,1.2494
14:52:02,0.2608,0.1042,0.7235
14:52:02,-0.105,0.0729,0.9981
14:52:02,-0.1127,0.0612,0.8383
14:52:02,0.378,-0.8927,0.8175
14:52:02,0.508,-1.0162,0.5777
14:52:02,0.1218,-0.7284,0.9183
14:52:02,-0.195,-0.8014,1.1856
14:52:02,-0.3931,-0.7471,0.9316
14:52:02,0.3623,-0.5979,0.9255
14:52:02,-0.0197,-0.143,0.6163
14:52:02,-0.163,0.271,0.7865
14:52:02,-0.3886,0.2357,0.9212
14:52:02,-0.6566,-0.2333,0.8996
14:52:02,0.7882,1.3995,0.6976
14:52:02,0.5799,1.7329,1.022
14:52:02,-0.2572,1.5655,1.2626
14:52:02,-0.9413,1.0879,1.1188
14:52:02,-0.9954,0.9745,0.8662
14:52:02,0.1121,0.1669,0.8653
14:52:02,-0.4203,-0.5208,0.7012
14:52:02,-0.5113,-0.6167,0.8009
14:52:02,0.5101,-0.7518,0.8602
14:52:02,-0.0802,-0.9165,1.2658
14:52:02,-0.2777,-1.0309,1.0674
14:52:02,-0.3531,-0.9599,0.6549
14:52:02,-0.116,-0.3706,1.2645
14:52:02,0.6263,-0.7516,0.9945
14:52:02,0.6777,-0.6339,1.1536
14:52:02,-0.9272,-0.0638,0.5241
14:52:02,0.1511,0.9527,1.0238
14:52:02,0.114,0.9701,1.2466
14:52:02,0.3207,1.2537,1.2296
14:52:02,0.5842,1.5079,0.9519
14:52:02,-1.441,0.9223,0.8666
14:52:02,-1.0586,1.4006,1.225
14:52:02,0.1571,1.5725,1.1188
14:52:02,0.5691,1.0019,0.7864
14:52:02,-0.3171,0.6403,0.9385
14:52:02,-0.1918,-0.0989,0.9083
14:52:02,0.3727,-0.0922,0.9696
14:52:02,0.3311,-0.6051,0.9391
14:52:03,0.9872,-0.9883,0.6329
14:52:03,0.2599,-0.9397,1.1421
14:52:03,0.3901,-0.5578,1.054
14:52:03,-0.0992,-0.9994,1.1466
14:52:03,0.3756,-0.4173,0.8061
14:52:03,-0.2269,-0.4093,1.1297
14:52:03,-0.6569,-0.2424,1.0012
14:52:03,0.4865,0.74,0.9573
14:52:03,0.1838,0.9084,0.8714
14:52:03,0.6011,1.8358,0.9791
14:52:03,0.3184,1.677,1.1552
14:52:03,-0.6636,1.0395,1.0083
14:52:03,0.194,1.3936,1.144
14:52:03,0.357,1.2097,0.9587
14:52:03,-0.541,0.7914,0.8787
14:52:03,-0.72,0.24,0.8999
14:52:03,-0.6186,-0.1137,0.6289
14:52:03,0.6616,-0.7506,0.6071
14:52:03,-0.3653,-0.864,1.2494
14:52:03,-0.7619,-1.2051,0.8927
14:52:03,0.1472,-1.0565,0.8387
14:52:03,-0.4074,-0.7121,1.3086
14:52:03,0.1742,-0.5884,1.1267
