Time Stamp, X-axis, Y-axis, Z-axis
14:44:14,0.1119,-0.2303,0.9098
14:44:14,0.7721,-0.837,1.1293
14:44:14,0.248,-0.7884,0.84
14:44:14,-0.0952,-0.8666,0.8625
14:44:14,-0.0421,-1.0466,0.3971
14:44:14,-0.4618,-0.9358,1.1375
14:44:14,0.5681,-1.2284,0.6153
14:44:14,0.627,-1.217,0.9379
14:44:14,0.0771,-0.5457,1.1432
14:44:14,-0.179,-0.8424,0.7884
14:44:14,0.1955,-1.1098,1.2417
14:44:14,-0.7421,-0.3915,0.9888
14:44:14,-0.967,-0.5534,0.7621
14:44:14,0.0978,1.4049,1.2165
14:44:14,0.595,0.5847,1.6308
14:44:14,-1.8504,1.6661,1.0442
14:44:14,-1.2022,0.4864,1.2801
14:44:14,0.2977,0.5273,1.2353
14:44:14,0.0909,0.038,0.8392
14:44:14,0.8387,-0.8102,0.5994
14:44:14,-0.2412,-0.8671,0.5242
14:44:14,-0.7138,-0.8329,0.8923
14:44:14,0.0382,-1.0675,0.2484
14:44:14,0.0954,-1.2432,0.8079
14:44:14,0.2414,0.2996,1.1146
14:44:14,0.4427,1.0899,1.1087
14:44:14,-0.1989,1.1514,0.98
14:44:14,-0.1529,1.0667,1.0853
14:44:14,0.1374,1.4044,1.2202
14:44:14,0.3416,1.5601,1.2261
14:44:14,0.2778,1.6105,1.0388
14:44:14,-1.5029,1.2011,1.1619
14:44:14,-0.7024,1.1388,0.9152
14:44:14,0.1267,0.7438,1.0443
14:44:14,-0.8891,1.1252,0.7551
14:44:14,0.344,0.6083,1.4714
14:44:14,0.0052,0.7777,1.413
14:44:14,-0.7149,-0.592,0.8088
14:44:14,-0.4959,-0.8549,0.8683
14:44:14,-0.2317,-0.8919,0.9355
14:44:14,-0.5832,-0.7102,1.1042
14:44:14,0.408,-0.8455,0.7728
14:44:14,-0.9202,-1.3231,0.8252
14:44:14,0.1819,-1.1873,0.8135
14:44:14,0.0956,-0.1727,0.7939
14:44:14,0.4915,-0.4764,1.232
14:44:14,0.3942,-0.0285,1.0334
14:44:14,-0.4928,0.8691,0.9293
14:44:14,0.1042,1.4618,1.341
14:44:14,0.1382,1.8663,1.2103
14:44:14,0.5694,1.6473,1.0725
14:44:14,0.5624,1.1489,1.0557
14:44:14,-0.1227,0.801,0.7924
14:44:14,-0.4504,1.2551,1.2835
14:44:14,0.4998,0.9077,1.0396
14:44:14,0.534,0.563,0.9654
14:44:14,-0.3125,0.6957,0.9135
14:44:14,0.0357,-1.4034,1.1133
14:44:14,0.5458,-0.3182,0.9704
14:44:14,-0.1779,-1.0106,0.9542
14:44:14,0.6294,-1.6984,0.265
14:44:14,-0.5288,-1.5174,1.1505
14:44:14,0.2665,-0.1018,1.2661
14:44:14,0.549,-0.2589,0.6179
14:44:14,0.6238,-0.2403,1.2502
14:44:14,-0.4893,0.8308,0.9098
14:44:14,0.5153,1.8422,0.5817
14:44:14,0.7414,1.5544,0.6758
14:44:14,0.6647,0.4668,1.1507
14:44:14,-2.048,1.7366,1.0329
14:44:14,-1.5716,-0.0559,1.289
14:44:14,-0.4183,0.3291,1.4657
14:44:14,1.2858,1.2197,1.1583
14:44:14,-0.4214,0.7426,0.555
14:44:14,0.5891,0.9126,0.8297
14:44:14,-0.1137,0.5433,0.6062
14:44:14,-1.3108,0.2929,0.6543
14:44:14,-0.7916,-2.0069,1.0171
14:44:14,0.6186,-1.5938,0.3254
14:44:14,-0.4464,-1.7732,1.2899
14:44:14,-0.309,-2.0355,0.4509
14:44:14,-1.1802,-1.2866,0.5455
14:44:14,1.0933,-0.5301,1.3833
14:44:14,-0.4247,1.3009,0.3036
14:44:14,-0.2786,0.4268,0.657
14:44:14,0.0527,0.2119,1.2368
14:44:14,-0.9768,0.6775,1.4221
14:44:14,0.3604,2.048,0.5574
14:44:14,0.518,1.2846,0.5751
14:44:14,-0.499,0.3102,1.3957
14:44:14,-2.048,0.8487,0.9824
14:44:14,-0.5094,-0.018,1.5313
14:44:14,-1.1356,0.8872,1.0055
14:44:14,-0.1783,0.7654,0.9384
14:44:14,-0.4954,0.9803,1.0011
14:44:14,0.4568,-0.2424,1.1203
14:44:14,0.689,-0.4389,1.1605
14:44:14,-1.2136,-1.377,0.5773
14:44:14,-0.3538,-1.0527,0.7507
14:44:14,0.1628,-0.5769,1.0851
14:44:14,0.5266,-0.5885,0.7803
14:44:14,0.5153,-1.2105,0.999
14:44:14,-0.7243,-0.2731,1.1742
14:44:14,-0.4477,0.4394,1.2052
14:44:14,-0.1981,0.667,1.0382
14:44:14,0.3077,0.8204,1.044
14:44:14,0.6301,1.2296,0.6951
14:44:14,-0.6409,0.6599,1.2122
14:44:14,1.2374,0.7575,1.285
14:44:14,-0.2717,0.476,0.9493
14:44:14,-0.5367,0.5303,0.7731
14:44:14,-0.6891,0.0903,0.8669
14:44:14,-0.4367,0.2341,0.5781
14:44:14,0.7143,0.2199,1.0819
14:44:14,-0.4234,-2.0457,1.0883
14:44:14,-1.1432,-1.4112,0.7226
14:44:14,-0.3019,-1.4587,1.0052
14:44:14,0.1234,-0.7609,0.9321
14:44:14,0.262,-0.8776,0.4898
14:44:14,0.9831,-0.8906,0.8794
14:44:14,-0.6869,-0.218,1.383
14:44:14,-0.5525,-0.4032,0.6476
14:44:14,0.1705,0.7796,1.2782
14:44:14,0.2574,0.7894,0.5771
14:44:14,-0.1059,1.6118,0.6164
14:44:14,-0.4673,0.9809,1.1781
14:44:14,-0.7898,1.046,1.1417
14:44:14,-0.6415,1.2191,0.6579
14:44:14,-0.348,1.0514,1.5786
14:44:14,-0.2256,0.6818,0.828
14:44:14,-1.0523,0.2738,0.6972
14:44:14,-0.8003,0.3622,1.3852
14:44:14,-0.2553,-0.0218,0.8881
14:44:14,0.0632,-0.0916,0.6434
14:44:14,-0.343,-0.3721,0.2402
14:44:14,-0.1786,-0.1149,1.0607
14:44:14,-0.1519,-2.048,1.1268
14:44:14,-0.5272,-0.5965,0.6674
14:44:14,-0.5443,-0.9535,1.4886
14:44:14,-0.6378,0.1638,0.7113
14:44:14,-0.254,-0.1833,0.9501
14:44:14,-0.6541,-0.2041,0.9279
14:44:14,0.1285,0.7181,1.1525
14:44:14,-0.1151,1.3158,0.7041
14:44:14,0.1267,1.0059,0.996
14:44:14,-0.4321,1.2535,1.0797
14:44:14,0.1829,1.1979,1.1071
14:44:14,-0.4001,0.3516,0.8731
14:44:14,-0.5251,-0.2562,0.9086
14:44:14,-0.3046,-0.4633,1.5202
14:44:14,0.2458,-0.8114,1.2915
14:44:14,0.0526,-0.9866,1.0804
14:44:14,-0.8891,-0.8965,1.0455
14:44:14,-0.0429,-0.5059,0.8529
14:44:14,-0.2119,-0.9793,1.1572
14:44:14,-0.5437,-1.1934,0.8157
14:44:14,0.4061,-0.1094,1.4324
14:44:14,-0.1094,0.2784,1.1363
14:44:14,0.0264,-0.439,0.6911
14:44:14,-0.3484,0.1404,1.7779
14:44:14,0.1324,1.3265,0.546
14:44:14,-0.3957,0.3011,1.2955
14:44:14,0.3995,1.2023,0.7316
14:44:14,0.2558,1.3582,1.255
14:44:14,0.4413,1.4448,1.0664
14:44:14,0.1833,1.4513,0.8347
14:44:14,-0.3951,1.7987,1.0049
14:44:14,0.0781,1.2732,1.2027
14:44:14,0.18,0.5725,0.989
14:44:14,0.2604,-0.409,0.8952
14:44:14,-0.4011,0.0974,1.1233
14:44:14,-0.2024,-0.2957,0.7686
14:44:14,0.1111,-0.4579,1.0312
14:44:14,1.1426,-1.6334,0.1106
14:44:14,-0.01,-1.0223,1.338
14:44:14,-0.2097,-0.0473,1.3559
14:44:14,-0.2662,-0.7909,0.518
14:44:14,0.1977,-0.7904,0.7715
