Time Stamp, X-axis, Y-axis, Z-axis
15:02:19,-0.8579,-0.7126,0.8053
15:02:19,-0.3049,-1.3982,0.7673
15:02:19,0.2281,-0.9158,0.9201
15:02:19,0.4201,-0.6744,1.2295
15:02:19,0.9826,-0.6429,1.2799
15:02:19,0.9741,-0.4363,0.5361
15:02:19,0.3599,-0.7741,0.4819
15:02:19,-0.4795,-0.0147,1.3653
15:02:19,-0.6562,-0.5026,0.8788
15:02:19,-0.2312,-0.3,1.1705
15:02:19,-0.1651,0.4946,1.6213
15:02:19,-0.012,0.5941,1.0778
15:02:19,0.3817,0.4632,0.7875
15:02:19,-0.0208,0.488,1.1434
15:02:19,-0.096,1.0755,1.1185
15:02:19,-0.7414,0.6336,0.926
15:02:19,-0.5374,0.5296,1.1972
15:02:19,-0.0974,0.883,1.2452
15:02:19,-0.5689,0.8445,0.9367
15:02:19,-0.8564,0.9119,0.8238
15:02:19,0.0266,1.2858,1.0531
15:02:19,-0.379,1.559,1.2538
15:02:19,-0.1959,1.357,1.1695
15:02:19,-0.6652,0.7956,0.8536
15:02:19,-0.2035,1.1809,1.4027
15:02:19,-0.0848,0.5026,1.0448
15:02:19,0.2069,0.2463,1.0047
15:02:19,-0.4474,-0.9375,0.6246
15:02:19,0.9353,-0.5724,1.0828
15:02:19,0.2603,-0.6766,1.0378
15:02:19,0.5935,-0.9354,1.0547
15:02:19,0.2389,-0.6134,0.3954
15:02:19,-0.3053,-1.0159,0.8966
15:02:19,-0.1414,-1.0071,0.8328
15:02:19,-0.193,-0.3712,1.1325
15:02:19,0.1275,0.3662,1.1647
15:02:19,0.161,-0.147,0.8548
15:02:19,-0.6473,0.6387,1.0185
15:02:19,0.065,0.9899,0.9214
15:02:19,0.6986,1.2559,1.0415
15:02:19,0.3514,1.3119,0.8152
15:02:19,0.3904,1.4675,0.7125
15:02:19,-0.375,1.1599,1.3168
15:02:19,0.1555,0.8088,1.2578
15:02:19,0.5262,0.2813,0.8451
15:02:19,0.5525,0.2158,0.9398
15:02:19,-0.1382,0.1678,0.9107
15:02:19,0.4466,-0.7373,1.0988
15:02:19,0.9959,-0.6358,0.5164
15:02:19,-0.028,-0.8833,0.8258
15:02:19,-0.1759,-0.7536,0.8
15:02:19,0.2901,-0.2882,0.9701
15:02:19,-0.006,-0.478,0.8306
15:02:19,-0.1322,0.7105,1.0627
15:02:19,-0.7302,0.2102,0.7688
15:02:19,-0.7457,0.108,0.6763
15:02:19,-0.3183,0.5529,0.7622
15:02:19,0.613,1.476,0.9287
15:02:19,0.1933,1.5873,1.2762
15:02:19,-0.3701,1.6753,1.2597
15:02:19,-0.7748,0.6776,0.8266
15:02:19,-0.3159,0.7883,1.1179
15:02:19,-0.1422,0.3219,0.6578
15:02:19,-0.5368,0.4389,1.1865
15:02:19,-0.7265,-0.234,0.8764
15:02:19,-1.0217,-1.2585,0.8152
15:02:19,0.5781,0.1465,1.1011
15:02:19,0.8708,-0.5916,0.9944
15:02:19,-0.5169,-0.3651,0.8268
15:02:19,-0.8245,-1.0546,1.0781
15:02:19,-0.1648,-0.793,1.2104
15:02:19,0.4889,-0.3406,1.068
15:02:19,-0.378,-0.0429,0.929
15:02:19,-0.6198,-0.1278,0.8204
15:02:19,-0.6803,0.2518,0.7771
15:02:19,-0.0357,1.2945,1.2763
15:02:19,0.1532,1.273,1.1398
15:02:19,-0.5134,1.1614,0.6316
15:02:19,-0.6754,0.9231,0.9502
15:02:19,-0.6205,1.4262,1.2498
15:02:19,-0.0557,1.5953,1.1873
15:02:19,0.2305,0.7827,0.6742
15:02:19,-0.6228,-0.4952,0.8898
15:02:19,0.1244,-0.1839,0.7046
15:02:19,0.4985,0.1732,0.9197
15:02:19,0.2005,-0.3658,1.1974
